"V1","V2","V3","V4"
12,0,37,0
0,0,10,0
0,0,37,18
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,15,0,0
0,0,0,0
0,24,0,0
0,2,0,7
44,14,10,16
0,4,0,15
17,15,0,0
26,13,7,8
0,0,0,0
0,20,35,2
0,0,1,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,13,0,0
0,20,0,0
0,1,0,0
0,0,0,0
0,29,6,0
0,3,2,0
0,8,0,0
0,9,0,0
0,5,5,19
7,2,0,0
20,25,4,0
11,5,0,0
0,14,19,0
0,0,0,8
0,0,0,4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,6,10,0
0,0,3,0
0,0,0,0
0,7,0,0
0,0,0,0
0,9,0,18
0,21,10,16
2,17,4,21
49,3,6,0
11,0,13,0
25,24,1,0
41,0,0,0
23,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,10,0,0
0,0,0,0
0,0,17,0
0,0,3,0
0,7,20,25
0,25,0,1
0,26,0,11
19,16,0,14
2,16,0,0
2,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,14,7,0
0,0,15,0
0,0,38,0
0,0,17,0
0,0,0,0
0,0,0,1
4,4,6,16
4,3,0,0
0,6,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,16,8
0,0,5,19
0,0,0,35
0,0,0,3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,5,15,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
