"V1","V2","V3","V4"
53,0,0,0
34,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
118,21,0,0
71,12,0,0
97,11,0,0
123,14,0,0
138,1,0,0
86,19,0,0
85,2,0,0
48,0,0,0
21,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
192,42,0,0
72,0,0,0
129,46,0,0
149,14,0,0
64,14,0,0
81,1,0,0
83,0,0,0
59,0,0,0
10,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
118,0,0,0
218,11,0,0
133,17,0,0
89,2,0,0
27,0,0,0
113,0,0,0
77,24,0,0
40,0,0,0
4,0,0,0
0,0,0,0
0,0,0,0
124,54,0,0
185,13,0,0
121,10,0,0
178,13,0,0
64,0,0,0
98,2,0,0
77,6,0,0
47,0,0,0
55,0,0,0
45,0,0,0
182,0,0,0
168,0,0,0
125,11,0,0
163,2,0,0
53,0,0,0
62,2,0,0
64,0,0,0
157,0,0,0
187,22,0,0
205,0,0,0
57,0,0,0
117,16,0,0
122,0,0,0
196,0,0,0
88,0,0,0
207,13,0,0
210,14,0,0
5,0,0,0
6,0,0,0
15,2,0,0
194,0,0,0
257,34,0,0
221,15,0,0
146,13,0,0
33,4,0,0
99,9,0,0
0,0,0,0
198,0,0,0
145,0,0,0
101,0,0,0
165,4,0,0
7,12,0,0
115,0,0,0
160,6,0,0
180,20,0,0
66,0,0,0
15,0,0,0
8,0,0,0
58,19,0,0
150,4,0,0
46,0,0,0
0,0,0,0
0,0,0,0
104,29,0,0
52,5,0,0
11,0,0,0
0,0,0,0
90,4,0,0
58,39,0,0
60,6,0,0
44,1,0,0
51,0,0,0
40,0,0,0
61,2,0,0
127,8,0,0
40,14,0,0
63,8,0,0
54,0,0,0
61,2,0,0
134,3,6,0
121,10,0,0
10,0,0,0
32,9,0,0
37,0,0,0
42,52,0,0
38,16,0,0
62,0,0,0
78,0,0,0
72,2,0,0
79,3,0,0
34,13,0,0
55,0,0,0
47,0,0,0
95,42,0,0
62,6,0,0
75,14,0,0
70,4,0,0
39,0,0,0
16,7,0,0
77,6,0,0
69,0,0,0
60,0,0,0
78,0,0,0
93,0,0,0
90,0,0,0
29,0,0,0
52,0,0,0
27,21,0,0
105,5,0,0
7,0,0,0
19,0,0,0
20,3,0,0
56,8,0,0
76,5,0,0
83,0,0,0
14,0,0,0
31,0,0,0
12,0,0,0
20,1,0,0
22,3,0,0
41,2,0,0
67,40,0,0
41,13,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
58,0,0,0
52,0,0,0
15,0,0,0
0,0,0,0
49,0,0,0
26,0,0,0
58,1,4,0
63,24,0,0
5,16,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
7,0,0,0
17,0,0,0
52,0,0,0
25,0,0,0
75,0,0,0
30,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
35,0,0,0
71,22,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
28,4,0,0
77,14,0,0
24,0,0,0
37,4,0,0
81,0,0,0
55,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
0,0,0,0
23,4,0,0
27,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
29,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
