"V1","V2","V3","V4"
20,59,57,11
0,37,48,35
1,0,57,11
0,11,43,6
0,28,30,0
0,13,15,0
0,8,5,1
0,8,10,0
15,29,45,0
0,5,22,0
0,0,0,0
0,0,3,0
0,22,16,0
0,0,0,0
0,0,0,0
15,7,13,16
51,16,34,55
0,10,21,4
0,2,45,30
10,0,71,0
0,0,36,0
0,0,48,5
0,0,40,0
16,36,9,0
7,19,8,0
4,32,3,0
0,0,0,0
0,0,8,0
0,8,15,0
0,0,0,0
0,0,0,0
28,3,25,3
42,4,18,16
0,4,0,0
0,10,49,0
0,0,28,0
0,0,3,0
0,22,3,0
5,45,30,0
10,79,25,0
0,4,11,0
0,13,1,0
4,0,0,0
1,4,0,0
20,16,51,0
2,0,2,0
0,0,0,0
0,17,11,2
2,1,58,22
0,49,72,0
23,46,0,0
0,10,0,0
0,0,0,0
15,1,0,5
36,4,23,22
0,8,0,0
0,1,0,0
0,0,2,0
0,0,0,0
0,2,9,0
0,17,36,0
0,5,15,0
0,0,0,0
0,0,0,0
0,6,14,18
0,2,72,15
0,3,24,0
29,3,0,10
0,0,34,7
0,0,31,0
20,0,5,0
0,12,21,19
0,0,0,0
0,0,2,0
0,37,5,0
0,32,37,0
0,7,0,0
0,10,3,0
0,0,22,0
0,0,0,0
0,0,0,0
14,38,36,13
82,2,76,0
0,0,15,0
0,10,37,62
6,22,59,0
30,4,59,0
0,2,44,0
0,0,5,0
0,0,27,13
0,3,22,2
0,13,1,0
0,5,0,0
0,3,0,0
0,2,0,0
0,20,8,0
0,7,0,0
0,0,0,0
0,0,0,0
2,18,15,0
8,15,20,0
0,0,17,0
0,29,33,10
24,62,17,0
11,10,29,0
0,32,36,0
0,0,0,0
0,43,0,0
0,39,21,0
0,11,6,0
0,0,9,0
0,0,0,0
0,0,0,0
0,0,0,0
0,18,0,0
0,0,0,0
0,0,0,0
0,20,92,0
19,41,15,0
0,1,4,10
21,29,61,0
12,7,19,0
0,7,61,0
0,0,4,0
0,0,0,0
0,32,2,0
11,22,28,0
3,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,14,0
27,9,0,3
29,24,8,11
28,11,23,0
11,17,34,0
0,7,71,0
0,4,5,0
0,0,0,0
0,16,37,0
0,0,0,0
15,0,0,0
15,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
17,18,0,7
11,19,22,0
23,34,42,0
13,15,12,0
1,10,12,0
0,68,0,0
0,1,4,0
0,2,56,0
0,0,18,0
5,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
16,11,0,0
0,0,0,5
0,0,0,0
0,0,0,0
16,8,0,0
34,17,43,0
8,49,41,0
0,32,13,0
0,34,20,0
0,4,15,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,7
0,0,0,4
0,0,0,0
0,3,0,0
3,0,8,0
13,2,14,0
0,3,0,0
0,24,25,0
2,62,0,0
15,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,12
0,0,0,0
0,0,0,0
4,17,9,0
2,0,0,0
11,0,1,0
0,0,0,0
0,0,0,0
0,0,0,0
1,13,0,0
