"V1","V2","V3","V4"
0,17,29,0
0,0,58,0
0,0,35,26
0,0,7,62
0,0,0,6
0,0,36,2
0,10,42,8
0,0,1,0
0,0,0,3
0,0,1,0
0,0,0,0
0,0,0,0
0,0,40,1
0,0,57,0
0,0,28,0
0,0,20,0
0,6,28,0
0,0,53,0
0,18,25,0
0,3,53,0
0,20,68,0
3,12,10,0
0,0,4,0
0,7,19,2
0,6,31,0
0,20,77,0
0,21,1,0
0,0,26,5
0,0,27,2
0,0,53,2
0,0,19,12
0,0,6,15
0,6,37,0
0,19,5,0
0,2,38,0
0,15,44,0
22,0,57,8
0,0,87,11
0,6,3,23
0,0,18,5
0,12,53,0
0,51,46,0
0,0,3,0
0,0,20,0
0,0,0,1
0,0,47,15
0,0,13,20
0,0,43,17
0,0,40,4
0,0,3,0
0,6,37,0
5,47,29,0
3,7,40,4
0,16,33,0
0,11,37,2
17,7,29,0
0,0,18,0
0,0,48,0
0,17,100,0
0,6,25,0
0,0,68,0
0,0,37,0
0,0,25,6
0,0,4,0
0,0,5,0
0,1,68,0
3,7,65,0
0,14,53,0
0,8,44,0
0,1,66,0
0,0,3,0
0,0,22,0
0,6,74,0
0,22,11,5
0,16,34,0
0,17,26,0
0,0,19,0
0,0,49,0
0,0,40,0
0,1,49,0
0,0,31,0
0,0,35,0
18,0,53,0
3,11,40,0
0,0,13,0
0,6,45,0
0,10,9,0
2,0,48,0
0,0,32,0
0,13,41,4
0,12,14,7
0,2,103,21
0,0,54,0
0,0,46,0
0,0,2,0
0,0,43,4
0,27,60,0
0,2,58,6
0,0,37,0
6,10,24,20
0,5,73,3
0,5,58,10
0,12,36,0
0,0,15,0
1,0,23,0
0,0,11,0
0,3,24,0
0,0,19,0
0,0,18,0
0,0,48,0
0,0,5,0
0,0,66,0
0,0,28,7
0,1,12,0
0,27,48,0
0,0,29,3
0,0,67,3
9,15,22,0
0,4,35,0
3,14,28,0
0,0,50,0
0,0,46,0
0,0,7,0
0,0,41,0
0,0,12,0
0,0,40,0
0,0,31,0
0,0,22,16
0,0,5,3
0,0,53,25
0,0,58,15
0,0,36,0
0,0,31,0
0,5,45,2
1,17,78,13
35,0,31,3
0,0,6,2
15,6,113,0
0,2,38,0
0,0,51,3
0,13,28,0
0,6,42,0
0,0,2,0
0,0,34,0
0,0,25,19
0,0,33,21
0,0,0,0
0,0,32,1
0,0,32,0
0,0,31,0
0,23,59,0
0,0,0,0
0,4,37,18
0,0,56,6
0,0,0,0
0,7,42,0
0,3,36,0
0,0,40,0
0,2,49,0
0,5,53,0
0,0,58,0
0,0,4,0
0,0,22,0
0,0,16,3
0,0,0,0
0,0,45,5
0,0,11,0
0,0,54,0
0,3,89,18
0,2,37,2
0,0,18,2
0,0,0,0
0,0,34,0
0,0,46,0
0,0,13,0
0,7,54,0
0,11,17,0
0,0,83,0
0,8,16,0
0,0,36,6
0,0,11,0
0,0,44,1
0,0,0,21
0,0,31,0
0,0,35,0
0,3,39,24
0,0,28,0
0,0,14,0
0,0,61,0
0,0,9,0
0,0,37,0
0,0,24,0
0,0,68,1
0,8,15,1
0,0,45,0
0,0,6,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,14,0
0,2,24,0
0,0,26,0
0,14,26,0
0,4,47,0
0,0,44,0
0,0,41,3
0,0,30,3
0,0,19,0
0,0,30,11
0,0,45,1
0,0,40,3
0,0,34,6
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,30,17,0
0,0,0,0
0,0,18,0
0,0,0,0
0,0,21,0
0,0,48,0
0,0,6,0
0,0,1,0
0,0,0,0
0,4,10,0
0,0,17,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,30,4
0,0,20,0
0,0,9,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
