"V1","V2","V3","V4"
62,16,0,0
41,25,0,0
2,8,0,0
79,7,0,0
42,30,0,0
32,0,0,0
16,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
39,13,0,0
50,19,0,0
34,18,0,0
65,40,0,0
27,13,0,0
3,4,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
42,3,0,0
40,0,0,0
21,0,0,0
38,0,0,0
55,19,0,0
59,12,0,0
8,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
76,0,0,0
73,0,0,0
94,0,0,0
39,2,0,0
42,10,0,0
52,0,0,0
19,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
47,5,0,0
77,0,0,0
20,0,0,0
53,0,0,0
17,0,0,0
14,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
29,2,0,0
10,0,0,0
20,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
182,8,0,0
136,0,0,0
131,7,0,0
90,6,0,0
104,9,0,0
121,0,0,0
152,24,0,0
161,36,0,0
133,11,0,0
177,0,0,0
85,2,0,0
108,0,0,0
102,0,0,0
76,0,0,0
125,0,0,0
99,0,0,0
153,0,0,0
124,0,0,0
129,17,0,0
122,3,0,0
112,7,0,0
115,1,0,0
116,24,0,0
149,0,0,0
208,10,0,0
160,0,0,0
60,0,0,0
50,0,0,0
117,0,0,0
100,10,0,0
79,4,0,0
95,0,0,0
81,0,0,0
90,3,0,0
104,22,0,0
94,0,0,0
110,11,0,0
93,0,0,0
158,0,0,0
186,0,0,0
0,0,0,0
68,2,0,0
10,0,0,0
143,0,0,0
122,0,0,0
56,0,0,0
102,0,0,0
76,0,0,0
100,0,0,0
123,0,0,0
106,0,0,0
148,0,0,0
0,0,0,0
41,0,0,0
73,0,0,0
48,0,0,0
49,0,0,0
43,0,0,0
36,0,0,0
163,0,0,0
40,0,0,0
168,14,0,0
96,10,0,0
161,0,0,0
63,2,0,0
2,0,0,0
15,0,0,0
121,0,0,0
112,0,0,0
57,0,0,0
123,0,0,0
52,0,0,0
82,0,0,0
169,7,0,0
0,0,0,0
0,0,0,0
0,0,0,0
36,0,0,0
0,0,0,0
28,0,0,0
31,0,0,0
48,7,0,0
123,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
9,0,0,0
8,0,0,0
41,0,0,0
87,2,0,0
5,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3,0,0,0
42,0,0,0
2,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
59,44,0,0
74,13,0,0
35,0,0,0
19,11,0,0
67,0,0,0
87,0,0,0
20,0,0,0
0,0,0,0
8,0,0,0
4,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
96,13,0,0
99,10,0,0
50,43,1,0
100,17,0,0
71,0,0,0
70,0,0,0
46,2,0,0
49,0,0,0
18,0,0,0
4,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
68,0,0,0
69,5,1,0
70,25,0,0
74,2,0,0
103,0,0,0
82,0,0,0
27,0,0,0
66,0,0,0
59,0,0,0
25,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
71,1,0,0
110,0,0,0
97,1,0,0
55,0,0,0
93,0,0,0
43,0,0,0
89,0,0,0
44,0,0,0
86,0,0,0
13,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
77,9,0,0
72,5,0,0
130,7,0,0
29,0,0,0
92,0,0,0
72,0,0,0
38,5,0,0
35,0,0,0
35,0,0,0
0,0,0,0
40,2,0,0
14,0,0,0
0,0,0,0
92,22,0,0
93,50,0,0
178,0,0,0
98,0,0,0
67,1,0,0
80,12,0,0
17,2,0,0
30,0,0,0
4,0,0,0
34,5,0,0
0,0,0,0
131,33,0,0
97,11,0,0
113,0,0,0
110,13,0,0
59,12,0,0
88,0,0,0
29,0,0,0
59,0,0,0
50,0,0,0
89,0,0,0
0,0,0,0
59,0,0,0
116,2,0,0
50,16,0,0
57,12,0,0
44,9,0,0
25,3,0,0
48,0,0,0
110,2,0,0
118,14,0,0
20,13,0,0
59,10,0,0
41,17,0,0
97,0,0,0
21,0,0,0
64,0,0,0
72,0,0,0
15,2,0,0
22,2,0,0
65,4,0,0
63,0,0,0
36,0,0,0
54,0,0,0
64,0,0,0
8,11,0,0
117,0,0,0
102,0,0,0
98,0,0,0
5,0,0,0
94,8,0,0
0,0,0,0
0,0,0,0
93,19,0,0
129,1,0,0
138,34,0,0
182,28,0,0
153,24,0,0
158,0,0,0
165,0,0,0
125,9,0,0
163,24,0,0
116,5,0,0
112,0,0,0
69,0,5,0
84,0,4,0
93,0,0,0
25,0,0,0
89,4,0,0
88,9,0,0
90,0,0,0
151,0,0,0
147,0,0,0
88,0,0,0
117,18,0,0
170,4,0,0
181,32,0,0
146,10,0,0
134,3,0,0
129,2,0,0
88,0,0,0
145,0,0,0
139,0,0,0
0,0,0,0
139,12,0,0
83,15,0,0
54,24,0,0
17,12,0,0
38,0,0,0
126,0,0,0
187,18,0,0
193,14,0,0
173,2,0,0
167,16,0,0
150,24,0,0
189,49,0,0
58,30,0,0
206,26,0,0
111,0,0,0
41,0,0,0
92,15,0,0
106,18,0,0
90,0,0,0
86,0,0,0
112,0,0,0
99,0,0,0
249,4,0,0
99,11,0,0
120,8,0,0
158,18,0,0
161,12,0,0
187,25,0,0
151,59,0,0
152,42,0,0
80,18,0,0
52,2,0,0
2,0,0,0
92,0,0,0
118,7,0,0
50,5,0,0
99,5,0,0
42,0,0,0
162,10,0,0
101,6,0,0
141,6,0,0
78,12,0,0
142,9,0,0
195,6,0,0
164,0,0,0
136,3,0,0
74,45,4,0
39,25,7,0
39,50,0,0
20,6,0,0
47,12,0,0
83,0,0,0
109,6,0,0
127,0,0,0
109,0,2,0
146,18,0,0
125,10,0,0
171,8,0,0
141,6,0,0
152,12,0,0
46,0,0,0
155,11,0,0
191,12,0,0
146,38,0,0
79,32,0,0
49,53,0,0
30,58,0,0
0,0,0,0
104,54,0,0
59,13,0,0
85,3,0,0
152,1,0,0
