"x","y","z","vx","vy","vz","acceptance","left=0"
-170.807102652246,-372.741803424654,120.981775363459,-0.630180214344403,-0.525909876254458,0.571219484530126,11.3309166513437,1
58.613340912329,-374.224509600587,39.2301716460422,0.666847374026685,-0.711513271585682,0.221502695494104,8.73588521260689,1
46.0238254285192,-380.507372775911,47.884932965382,0.609159992565613,-0.751133127938982,0.254407404707613,8.77055782057263,1
33.066689166229,-385.968610285793,56.2220056488008,0.550525145286,-0.784693716905564,0.284917242470088,8.7861440043122,1
19.7399059081136,-390.632795190304,64.6095701464641,0.485451015207839,-0.814152036507673,0.318580874008605,9.04033794002899,1
6.12898526362715,-394.618999702356,72.7590105114748,0.414677479675728,-0.837858635257432,0.355014781627948,9.34008921447697,1
-8.09850804700877,-397.614013898597,80.6885901195951,0.338497279652074,-0.854445264461241,0.394135613346353,9.63493465636022,1
-22.6448875701609,-399.419474385989,88.3277662578896,0.255522780006962,-0.866097378887698,0.429631748339637,10.0471715544998,1
-37.3947205528917,-400.510282979805,95.5003282030451,0.163471212767164,-0.872287010429961,0.460860644915134,10.1939454728973,1
-52.5313366424884,-401.051006465314,102.28616637307,0.0712138979861597,-0.868689904900798,0.490210597454868,10.0336124709973,1
-67.8247558919782,-400.308398139539,108.729602861225,-0.0119834923671734,-0.850153105393862,0.526399176765939,10.0636232631725,1
-82.9554046660743,-398.648218949088,115.032873494945,-0.101893823750062,-0.821459085413322,0.56109056280916,10.5944699005931,1
-98.4129985747436,-395.898392047332,120.629475387666,-0.198429102036783,-0.785662440237063,0.585969642102405,11.0938101832005,1
-113.994318295644,-392.089340953206,124.991119828212,-0.293601877708317,-0.738082971186486,0.607479600522256,11.0270439018099,1
-129.502487854255,-386.647322825122,128.593388933156,-0.386000026007388,-0.67906422580502,0.624400318028526,10.6745987371575,1
-144.748907016636,-379.849481392622,130.867433810545,-0.474188964906457,-0.613417083723804,0.63155704964534,11.0333967137797,1
-159.941813188112,-371.022357429614,131.175894170951,-0.5689620562947,-0.534269794751426,0.625170348715592,11.8721309768104,1
-174.2428454932,-360.292890163246,129.376665460463,-0.666725661119719,-0.432766135452695,0.606786918786005,12.6679993667171,1
67.388690531875,-363.101365449878,47.8461117282586,0.713082092571209,-0.65132490884654,0.259402760914973,8.53914059898042,1
55.0363989420098,-369.703108827279,56.625521823182,0.660415861972269,-0.691209749725866,0.29339388395011,9.0332199080469,1
42.1654121436064,-375.511801727165,64.7618382948638,0.602404576070356,-0.730140891206359,0.322494970066012,9.21862406368797,1
28.8563239769415,-380.683380751823,72.9792481438462,0.535697839672282,-0.765727273277841,0.355934779880996,9.47601665310444,1
15.4535360062328,-385.037691816352,81.17662700263,0.462851909921029,-0.794712459019297,0.392683354577142,9.65496631959388,1
1.66038923622011,-388.566127624613,89.1221675380556,0.388990065375178,-0.81241597582166,0.434358160127278,9.68112254306501,1
-12.5827015604872,-390.906289984945,96.7154381884506,0.312953085873691,-0.824718381263155,0.471062583579736,9.85646485276466,1
-27.322796712142,-392.338917599915,103.845077389295,0.223979957899732,-0.834434607551969,0.503539337270511,10.230207240718,1
-42.0268669807458,-393.025666837346,110.854050955474,0.134380173929416,-0.833081203041059,0.536579610117979,10.314838325214,1
-57.1717478600303,-392.934692492074,117.421348649453,0.0479951899958578,-0.820583867706988,0.569507311451137,10.3400279239514,1
-72.2950977022002,-391.751945230216,123.44595327692,-0.0373799972240883,-0.798083442818808,0.601386360093081,10.4731906193076,1
-87.7142172083676,-389.465308079838,129.334367946595,-0.133598213082429,-0.76272272285832,0.632776078480193,10.9728039441101,1
-103.293787018978,-386.125470547798,134.159425751177,-0.234328576039484,-0.716298676480292,0.657271880216924,10.9158812698141,1
-118.775137901246,-381.432065195591,137.852175384127,-0.324802952294956,-0.665397774665918,0.67212264033443,10.5613527555977,1
-134.163834019151,-375.515703405691,140.31019577875,-0.412471354906847,-0.608135885870781,0.678261104367241,10.7092255568656,1
-149.322120541276,-367.907349161454,141.463019433786,-0.500543440987838,-0.534622710433585,0.680907351386884,11.7500086619762,1
-164.617261835945,-358.682324054597,140.449480146298,-0.603968220739833,-0.448076791984506,0.659127891096435,12.4183255338362,1
75.2612089150142,-351.660293337705,56.1797012223592,0.744100116930555,-0.596781399949652,0.300278165470066,7.95217508525331,1
63.3706248621238,-358.258939106458,64.8265634240128,0.702789833048393,-0.629010126024976,0.332314176528561,8.43188521501409,1
50.7084381737265,-364.289193885433,73.1292122913719,0.649328876401399,-0.667752090578707,0.363976861625932,9.27888308976964,1
37.5447279929721,-369.942487710634,81.1513977632187,0.583046187157429,-0.70872390319989,0.397199663487141,9.93682178082748,1
24.0867845233579,-374.502072708374,89.2517627486752,0.509784279251875,-0.741487092856483,0.436253228933481,10.1698881163849,1
10.5941263371869,-378.248341970915,97.1808508287079,0.434891742996141,-0.763706891799622,0.477096379457588,10.0117718353874,1
-3.28837118288976,-381.339222113989,104.835135658433,0.360126892852543,-0.778579919110558,0.513927943005798,9.79887433155913,1
-17.6066004483655,-383.363596481999,112.02905670534,0.280119704188505,-0.790002462950885,0.545370571132034,10.213157537891,1
-32.314968012897,-384.272809320579,118.960634102935,0.192019848878975,-0.792267537935511,0.579172276589702,10.2752830227054,1
-46.9762445582547,-384.629438578356,125.630704511192,0.108999996017761,-0.784203952627255,0.610854452019398,10.322467813372,1
-62.0698387400102,-383.98244190113,131.959430702559,0.0187053155532013,-0.765383481687452,0.643302601525945,10.2443547312687,1
-77.1611182465428,-382.394121904318,137.436685515302,-0.071457751945016,-0.739856169244286,0.668959369855999,10.4014452909736,1
-92.7035847588153,-379.402017590405,142.502254774537,-0.172525899501152,-0.698726396048486,0.694273892254644,10.4167711200291,1
-108.240530207542,-375.472073485879,146.672183699989,-0.268922614678948,-0.64951324230972,0.711205438237471,10.1372194980825,1
-123.591556518023,-370.146817625466,149.563260474583,-0.354754532544883,-0.594046611319516,0.721981887043339,10.0872032920655,1
-138.655365000018,-363.518423963388,150.980895601582,-0.437549919644154,-0.52875578111307,0.727301444903625,10.6826270624541,1
-153.228741976706,-355.415004504178,150.846720805365,-0.523354111394179,-0.447592782171538,0.725093908011059,12.3959090981978,1
-166.751149687252,-345.669038013133,148.179836609042,-0.613829051840877,-0.342090140999753,0.711469065066711,12.0079841539729,1
82.3532255747839,-339.511393821443,64.0094673945231,0.769706085374148,-0.542607439868558,0.336347600463112,8.04737472328396,1
70.6968132861611,-346.35002339332,72.5266278896756,0.730137681083483,-0.57565102891835,0.368137011949735,7.81510020487131,1
58.5145640678918,-352.693379713226,80.9129196311398,0.68527238841985,-0.607185129554604,0.402154164614905,8.5621220635647,1
45.7430622257565,-358.275359942917,89.1832390216713,0.625506416708312,-0.643689145194902,0.440914965741676,9.4563520532369,1
32.4765279873751,-363.242340417248,97.0266029372708,0.55672137516051,-0.678002099170861,0.479973399220516,9.93823619083284,1
19.0339174754233,-367.355803153467,104.744013714751,0.485303724021529,-0.704046537340842,0.518458068419429,9.83394108418903,1
5.43763156785814,-370.602063983689,112.266480364005,0.413470718807656,-0.722922231424651,0.553557053970667,9.711861816182,1
-8.55501823599086,-373.246488124175,119.470079676162,0.338033486325842,-0.737318838112664,0.584888274020422,10.1530041225865,1
-22.9356255485539,-374.741853493552,126.597104345942,0.250430431143612,-0.742381131488678,0.621413593966864,10.4507272928142,1
-37.4772943556832,-375.657429034665,133.340429681375,0.164657703505374,-0.741430171434494,0.650514520639588,10.4368481236013,1
-52.4093046690391,-375.336578143625,139.734179611259,0.0706186126892195,-0.728288458600186,0.681622280014096,10.2778673576534,1
-67.3478321791417,-373.972122079562,145.329860692581,-0.0205633291180496,-0.708542093226761,0.705368876277812,9.974009438194,1
-82.4538550224669,-371.921861268006,150.450643910034,-0.114053324618961,-0.6780621741486,0.726101595599565,9.97488113808612,1
-97.7491811726103,-368.719391937208,154.749871526412,-0.204736533208867,-0.63880984085147,0.741623178710681,9.8278845710947,1
-112.972908635307,-363.918883908351,157.898520286556,-0.293417494957475,-0.583703711781275,0.757097186961914,9.83241398632181,1
-128.065037162544,-358.273725887229,159.717408957259,-0.377475971478079,-0.52583838705853,0.762237418165997,10.1055911890793,1
-142.836786409739,-350.838163152204,160.36535170473,-0.45833553174115,-0.449627102371362,0.766657687078588,11.6462328439898,1
-157.854474805186,-341.8587942958,158.514880723963,-0.569084470963347,-0.350108961313356,0.744020550869699,12.0746874452256,1
88.9285754041502,-326.822550649111,71.6231244316601,0.796317879721801,-0.478398204344975,0.370152661093877,8.27350513284184,1
77.4543021289758,-334.066097933692,80.0112569178078,0.75270120777874,-0.52085987975408,0.402673412917953,8.14262050408159,1
65.6607114871092,-340.556217665523,88.295092343551,0.710147452990982,-0.553615281982916,0.434972084811655,8.20594307078217,1
53.0654123720805,-346.55184695955,96.5907688058654,0.655663475902775,-0.587285866343743,0.474553176746263,8.67638147889887,1
40.1607250241719,-351.568401963537,104.385922467506,0.595956280522421,-0.616935951959501,0.514029321036947,8.94244890427507,1
27.0312265361251,-355.99447083564,112.175620867751,0.528692508118631,-0.643304228514211,0.553754369224268,9.18398300554182,1
13.5506976223543,-359.58552753109,119.40546488509,0.460004812646047,-0.665798052874332,0.587459381686277,9.26458608655376,1
-0.0196224952087289,-362.407704194106,126.83392388284,0.388433892483344,-0.678748346129269,0.623233338162377,9.71191832322806,1
-13.9700361192952,-364.477138304841,133.938181500862,0.307266091496077,-0.686886223986371,0.658615870074864,10.0304192319688,1
-28.3015928578839,-365.527011235184,140.61193045413,0.223156260215016,-0.688445738101259,0.690104158237769,10.2211148523862,1
-43.0238387013122,-365.803166324937,147.127759978715,0.127730631528778,-0.684842428085351,0.71740904264124,10.3486176643167,1
-57.876237060888,-365.029334279483,152.742918697211,0.0313347335767957,-0.672740506936652,0.739214681130108,9.97472040568112,1
-72.7731939519743,-363.358588507294,157.915843135905,-0.0597132863843027,-0.647275051422429,0.759914028844894,9.82003253808591,1
-87.8527133725317,-360.644718507824,162.428615104953,-0.148751533399285,-0.615114066510314,0.774278804109028,9.87804374226208,1
-102.819952253799,-356.808008647575,165.891616633599,-0.233444448959715,-0.572206396325874,0.78618288537315,9.87211399799843,1
-117.794626854374,-351.738777998508,168.01060786965,-0.31808328192629,-0.513891075618196,0.796705082297693,10.1394971316047,1
-132.561756648601,-345.320388932395,169.163252274467,-0.399321144057984,-0.443748475146521,0.802265488920819,11.1144748301685,1
-146.554279892706,-337.088787193539,168.097188483414,-0.495204963823896,-0.34948596112945,0.795381422197928,13.1861144249512,1
94.9096456159131,-313.518100924212,78.7217596756408,0.818816589392803,-0.413061345988447,0.398647359686917,8.27012487708933,1
83.730521674875,-320.822395240994,87.1393401248168,0.777946659890834,-0.454018185700939,0.434357550202046,8.4303853185767,1
72.293629062569,-327.68912695867,95.5347335700561,0.730854256261761,-0.494455807223857,0.47049496363582,8.52472502990207,1
60.0770393743313,-334.025910437059,103.501375703197,0.681200178282429,-0.530462823356144,0.504554764267482,8.71634314111298,1
47.2346957408949,-339.517742288548,111.181153203257,0.622432353197284,-0.563987049953719,0.542675384717045,8.76826719401934,1
34.4129839492199,-343.983334164201,118.842083763081,0.563953878498307,-0.587775440125784,0.580065560873646,8.94790766088379,1
21.177611901841,-347.902429061651,126.248802737039,0.495538220130644,-0.610791537935707,0.617556126660474,9.23393520393265,1
7.80483739247393,-351.102336294265,133.518949031655,0.424037757185641,-0.624102633747236,0.656268148724845,9.4066659445256,1
-5.99684751971394,-353.392281353939,140.706211234486,0.348716867722907,-0.631501877941444,0.692532977064598,9.36746917825557,1
-19.8079140732805,-354.78980829115,147.316407777849,0.274105079061975,-0.636237299858206,0.721157752438097,9.582153025158,1
-34.2764838261929,-355.410253667834,153.742664586892,0.185272720003093,-0.63667937006881,0.748540846548429,10.1238180267901,1
-48.7460674302034,-355.0648120846,159.6648963759,0.090824138552281,-0.629140386332178,0.771967194990846,10.1026117589234,1
-63.3763105440764,-354.118312458568,164.82030605134,-0.00112414814841197,-0.613477330771617,0.789711530193319,9.84866687610046,1
-78.1928161375469,-351.897068428912,169.492554786595,-0.0878329416900107,-0.582345415677843,0.808182647173942,10.0848292000321,1
-93.0528618043502,-348.535115914728,173.528823608595,-0.179285457199713,-0.541082960558792,0.821636144914294,10.2750768753778,1
-107.920072057196,-344.357096545497,176.018690142713,-0.263752866716989,-0.494725909268014,0.828058391659372,10.4154001574188,1
-122.785316233494,-338.504913149659,177.577928314945,-0.347031353658444,-0.425711302336633,0.835666875400022,11.0958640169957,1
-137.246885271189,-330.928341880376,176.923554033656,-0.441298348556394,-0.34354899900065,0.828993276720053,12.8195172081984,1
100.289304676888,-299.433223373689,85.6519295777181,0.836460333004905,-0.339764084488176,0.429993579255824,8.58399152864657,1
89.4986083246608,-307.261214512544,93.8988432149773,0.79691428050953,-0.387892256183422,0.463106064647087,8.55794696297531,1
78.0362420977647,-314.279206471238,102.084610528729,0.749595456095539,-0.430512202499018,0.502758287550156,8.67958144047197,1
66.1584594063458,-321.002833693719,110.222600648135,0.698429808669916,-0.468167933477966,0.541308219431661,8.82061757208718,1
53.7402643669971,-326.721532049013,117.782413842734,0.645104123003459,-0.500952283361955,0.576964019916652,8.98172036693242,1
41.1297452422261,-331.433679938483,125.354451571968,0.590623873452953,-0.523845936296015,0.613798725262266,9.10964582736389,1
28.3148767253806,-335.787013239583,132.832396112058,0.528220833848467,-0.54808906220733,0.648522266832157,9.55214909165529,1
15.137712032835,-339.381322065643,139.974935009054,0.454594571326339,-0.567205606639706,0.686747097203261,9.56782021268634,1
1.5702857608119,-341.765821989393,147.057858005613,0.383119159978767,-0.574019217410806,0.72368615248618,9.17220090688543,1
-12.0193996331969,-343.476592513999,153.588267786749,0.315944875823472,-0.581566381879983,0.749639499298107,9.17557513053359,1
-26.0376919523572,-344.301517671641,160.066120330972,0.235560625828484,-0.581993194453889,0.778328409585986,9.9073402862517,1
-40.4262499789978,-344.490751174242,165.96326383013,0.141041351401614,-0.578584282314848,0.803335275867442,10.0464847357446,1
-54.7879335158549,-343.697454822279,171.449733298955,0.050034373750257,-0.565412383450393,0.82328937688055,9.88975897176168,1
-69.2126375073152,-342.345116725123,176.260115018101,-0.0345483432417793,-0.544582545525457,0.837995383691499,10.0764666128808,1
-83.8662975594738,-339.268062148102,180.495339911805,-0.1224194080442,-0.503448287392686,0.855308897682866,10.322107782515,1
-98.5659950958178,-335.540066045026,183.66647276663,-0.2084691971509,-0.45678223103247,0.864806676230161,10.4389848749441,1
-113.201409282941,-330.770972110064,185.31581338817,-0.291358189631775,-0.401742977188293,0.868166450408204,11.1500579958465,1
-127.90655080597,-323.954583435818,185.048324836752,-0.38644960312892,-0.32356776459765,0.863690109909092,12.8110246954042,1
104.93754948321,-284.65039316842,92.0315234096751,0.853387990169158,-0.259999322173818,0.451806696170166,8.53205025244563,1
94.6431826213456,-293.003691582298,100.390468842636,0.813707196204381,-0.312666895714152,0.490020419135449,8.63473566122835,1
83.4914689626016,-300.599083638594,108.35628821868,0.768737598543757,-0.363128206659688,0.526479258958314,8.74723602917427,1
71.8460190401801,-307.277468775047,116.260770934464,0.718499372178128,-0.399932132195582,0.569045641242538,8.81734565104686,1
59.7287019925168,-313.303807955422,123.946807096144,0.667050239916585,-0.430812935422262,0.60781921004529,8.8387603186468,1
47.5659422318555,-318.388342827922,131.305873190466,0.61479714093942,-0.454532493651118,0.644534473638153,8.83436123563791,1
34.9272279308437,-322.939644666534,138.845512412116,0.55963645716431,-0.474735876431091,0.679288512667323,9.14617818376855,1
21.9917991456438,-326.752415772217,145.933232312669,0.493125790778474,-0.497238517826743,0.713849291418412,9.53940055922173,1
8.79895160169494,-329.754492314679,152.88649257645,0.422339893412255,-0.512732323567586,0.7474855040745,9.27504992926972,1
-4.54975144719702,-331.692185203682,159.665474068993,0.35267281057832,-0.519355138892807,0.778390729893684,9.04322723734599,1
-18.158173095916,-332.971834836341,165.863163309054,0.279983905381677,-0.523581454473302,0.80465612112184,9.51820529485243,1
-32.3559827015261,-333.447391698255,172.10879507345,0.191790704698321,-0.52341306516479,0.830213881361978,9.7327238701189,1
-46.3826667609411,-333.208097732766,177.59569473002,0.105067972111427,-0.516822549555922,0.84962060562754,9.80935018438461,1
-60.6279278307809,-331.867088475808,182.547495888283,0.0169099973280588,-0.496985272095581,0.867594197370203,10.2857519662922,1
-75.0332182547196,-329.463010636589,186.876096021628,-0.0734050050547483,-0.462012609898323,0.883830330735403,10.3830052742884,1
-89.4170500837815,-326.056744890713,190.191279509899,-0.154548105522662,-0.418705692504406,0.894874530950436,10.2183734597912,1
-103.802041480667,-321.77935427226,192.255243526082,-0.23817102342585,-0.367246167114907,0.899113350106478,10.9435065529508,1
-118.296737989658,-316.154678150373,192.449201543447,-0.330008985963966,-0.295524161361124,0.896526373976159,12.3187338767686,1
-133.205068724314,-308.872128272375,190.20075728623,-0.431860834675322,-0.204894635004014,0.878358928923767,13.1787781817184,1
108.824463342064,-269.518808062438,97.7287993024294,0.865223561230367,-0.18063939892725,0.467715294433529,7.98757104907613,1
99.0958877098308,-277.93731275668,106.118384246496,0.831027864470895,-0.231245073547776,0.505883785501006,8.40202136269581,1
88.6366375792848,-285.854215966549,113.9779230062,0.792032351222021,-0.282828852149471,0.541010716168849,8.73030018576942,1
77.3953654643468,-293.034989773862,121.800024496051,0.74427784331264,-0.324580331743629,0.583693498506777,9.01329634617088,1
65.4381631797187,-299.381601872848,129.46303230598,0.690269456862366,-0.358241736013126,0.628642136275669,8.93827391418426,1
53.2923291443053,-304.923868991399,137.055302878831,0.635681192161895,-0.385772286761727,0.668647264780362,8.74477006410168,1
40.8454051070047,-309.638336215658,144.211973538157,0.581905913376371,-0.406702403414954,0.704257526075591,8.74780510926379,1
28.3347592376372,-313.546150720697,151.365882490257,0.526776785318375,-0.423983794532223,0.736711585645086,9.08043798049845,1
15.4022017402871,-316.91875355399,158.156019999475,0.45979408198853,-0.444487836361235,0.768778229072099,9.31221893851512,1
2.37379722208145,-319.503182000852,165.07352088495,0.388361612895712,-0.456785101923111,0.800326576023897,9.13177950948003,1
-10.8731583647607,-321.243695551141,171.433188902718,0.316941411522444,-0.462699897982698,0.827923273056726,9.30343452256893,1
-24.8315497542314,-321.988648494294,177.524445462124,0.234790755918025,-0.465265304584864,0.853464408915214,9.63648480110266,1
-38.6390611202338,-322.018416357258,183.148589326783,0.155537175413685,-0.461984371642927,0.873142959326835,9.79658610441968,1
-52.6002470729076,-321.030276337123,188.172746215525,0.0711682659902383,-0.444453489075928,0.892970421662541,10.6055226230006,1
-66.8757272876961,-318.882464823773,192.637184965714,-0.0261673023977796,-0.412333185074561,0.910657244396316,11.013219062083,1
-80.9668129049764,-315.922597152498,196.050009402146,-0.114592982747814,-0.371131154280799,0.92148256338748,10.6481797811904,1
-95.0369978561745,-312.077907489669,198.391284740634,-0.191424387400379,-0.325529225427979,0.925952173333294,11.0046604745205,1
-109.16140103609,-307.010309592282,199.04413139222,-0.27820372870055,-0.258416675020493,0.925107295079043,12.2700739103562,1
-122.784431902618,-301.31525264828,197.296747922404,-0.374013008531762,-0.170808373366654,0.911558428756411,13.3891859192112,1
111.983818694481,-254.380829911845,102.902003735816,0.871000385655882,-0.108191785508538,0.479221103182841,8.1565917219119,1
102.80712572122,-262.651790412551,111.19467277268,0.843009403559961,-0.15335619685351,0.515574458634353,8.24035709495664,1
92.7774248378176,-270.758920305612,119.339380798302,0.804868594718047,-0.202507997652681,0.557832462414386,8.7382950977054,1
82.1276790142016,-278.169916491533,127.132144736257,0.761768362046691,-0.245030604332499,0.599724074491888,9.02988878985081,1
70.8462562851909,-284.968086893031,134.714612261385,0.712850648507734,-0.280356890137319,0.6428405456057,9.00052430971521,1
58.7605474214112,-290.783750553395,142.039957576399,0.660880294722879,-0.311235900184749,0.682912476444229,8.92421517650091,1
46.5905865984697,-295.986500381799,149.347959976698,0.603472670716868,-0.33742278525809,0.722472559815613,9.07925251917068,1
33.795919060669,-300.157975646312,156.442617628331,0.5385259075877,-0.355358822239866,0.764009132349306,9.09450432335248,1
21.307214970346,-303.865978838162,163.161125865943,0.478474630214152,-0.374376365658626,0.794294885466141,9.14702313805866,1
8.48499156029269,-306.840457019572,170.030395108992,0.411151431151843,-0.391041676393705,0.823432394301434,9.06945414875422,1
-4.5182864953771,-308.83790766366,176.748084144249,0.343935937142953,-0.397679678740046,0.850622680310613,8.89531035173135,1
-17.9697753738913,-309.980775353617,182.686733396068,0.271866595761131,-0.398555073918039,0.875923745062001,9.39527472963838,1
-31.7435313623834,-310.14233391597,188.413077540349,0.189927197073117,-0.397401854582276,0.897774707700388,9.96605126960776,1
-45.5210727233011,-309.276188607135,193.369155307228,0.110096111065272,-0.380063680687822,0.918384693334078,10.4389855624587,1
-59.4065961576623,-307.61469883529,197.7448550232,0.0210369393692205,-0.352931127848014,0.935412778498297,11.1058687531044,1
-73.4129788976488,-304.786644212349,201.567699589329,-0.0736348355616541,-0.312342417353149,0.947111464038842,11.2682727345852,1
-87.3418970486811,-301.055996640405,203.917420153914,-0.15611238465832,-0.263435617581072,0.951961448140613,11.2845861756753,1
-101.285173624262,-296.516146397622,204.591300598063,-0.231737762633895,-0.206887356099668,0.950523661596873,11.8188674016484,1
114.662031997471,-238.160561333708,107.319342108464,0.874796661344765,-0.0168902766934634,0.484195745389476,9.33668825650986,1
105.945275095685,-247.217914087961,115.932718294273,0.847392745781934,-0.0712549355845998,0.526163727893694,8.72307209661249,1
96.4211102754224,-255.413505621307,124.047322206906,0.813689933595779,-0.118797342127845,0.569030652485661,8.88088246233693,1
86.2130252650447,-263.127696777671,132.031547251595,0.772095018328411,-0.163754872262503,0.614046923681522,9.06300950706765,1
75.3105422371986,-270.214622150893,139.822684567747,0.724278361278985,-0.20181605869588,0.659311105499891,8.95464789999049,1
63.834329162995,-276.381351510905,147.056113857876,0.676408128691253,-0.23423003363138,0.698289578030089,8.89708781109462,1
51.8604078663139,-281.866504887965,154.085676114767,0.622291294486367,-0.262671611739229,0.737398921339595,9.20635057041731,1
39.6065722582649,-286.514222093183,161.124732755643,0.560092481262323,-0.28334841620038,0.778466497333155,9.1940309471927,1
26.9268774003571,-290.495738665271,168.01473977613,0.494191443058146,-0.302567828171969,0.815001550282823,9.10893601987515,1
