"x","y","z","vx","vy","vz","acceptance"
96.66819219567,-243.548789776936,-225.099447996343,0.621390646291063,0.218122955049848,-0.752526438859325,13.101960175088
83.5935497947886,-247.683496844326,-232.723752787986,0.571759163844136,0.164236150334365,-0.803814621342261,13.1643275860805
108.707371891184,-239.531829740725,-216.055124675793,0.661251977115769,0.256802067251326,-0.704839358305091,12.1612476435419
69.0664012654292,-251.552578813652,-238.784162041548,0.493790642145337,0.126602933101491,-0.860315348613399,15.0929100731958
119.416445022863,-233.510992355322,-206.243082592779,0.681088254925351,0.309312839725047,-0.663659819624457,13.0866403018642
129.660949487316,-227.475778899906,-195.269330872182,0.715836843060207,0.353520694647667,-0.602163376977899,12.8985624601119
92.5365755186283,-260.285519971236,-220.31805635403,0.655807966828866,0.0711834948108038,-0.751564249223118,13.0835446146612
79.052437678463,-263.769426948188,-227.828903102791,0.593274672382534,0.0354256069102187,-0.804220236927945,13.7164058997021
105.270610690903,-256.038141738156,-211.787720699642,0.703563588010902,0.112034899308324,-0.701745294934138,12.3329194087653
64.565502130934,-266.973168185616,-233.782989138888,0.526143188874118,-0.0146980602023051,-0.85026896440342,13.08018631766
116.543708256356,-250.737600814005,-203.072697051304,0.728052365201055,0.150576337915609,-0.668779874087934,12.7615108142574
50.114941006958,-264.701655268352,-239.670977952475,0.453936029828494,0.0055477357115707,-0.891017005141888,14.4391499609095
127.315638321318,-243.249138813114,-193.245588649708,0.760955806378526,0.208207862368702,-0.614488199062165,13.7676176056246
136.50480030163,-234.195735441555,-182.791819497321,0.781296276067801,0.297182860861954,-0.54887018156618,12.0449039180975
34.2858202954725,-267.870643906653,-242.693898479339,0.343741777603383,-0.0287805783115137,-0.938623070589106,16.0139989716701
142.798731892351,-224.716441505512,-173.503708192787,0.770736240212361,0.353599622663501,-0.530031088593437,12.0483018738936
86.8964260411053,-275.437445561123,-213.484172773682,0.678857746483161,-0.0392368764959174,-0.733220722267619,11.9573565739352
99.7283915368345,-271.201038074489,-205.601285414119,0.723370691794427,0.0023810878651361,-0.690455771699701,11.2291007399853
73.3320950465949,-278.698884319261,-220.620617399567,0.624597999324381,-0.0795054993841697,-0.776888804661036,12.6599832658147
59.0740890042617,-280.614441020959,-227.10974725027,0.544785216747378,-0.116404159019572,-0.830457186961772,12.8486251091258
111.785745780401,-266.015997769901,-196.885227492957,0.75957660128651,0.0443798738803241,-0.648902006139911,11.1383941470669
45.0116355710162,-281.099103894463,-232.723204770978,0.471709997773911,-0.121758820302021,-0.873306628669906,14.3505928207288
123.495211139499,-259.388195040128,-187.324001003675,0.798224009910748,0.0928060841316471,-0.59516843057252,11.0523057325415
148.03435516883,-216.549988646382,-161.555365353443,0.771887122076405,0.426511611254107,-0.47146380162005,12.9345565361559
133.475807440126,-251.050708046776,-178.201056954767,0.822614480754823,0.146395231930628,-0.549430479788345,11.3872089588364
30.0096198965042,-282.062856772978,-236.864352690449,0.367939018263198,-0.147502555791759,-0.918076181411114,13.8057134581964
142.781245342922,-241.481131577968,-168.686939463117,0.830942021874053,0.228134826497911,-0.507434584180689,11.9790455629136
14.2995398256434,-280.650858549486,-239.937160068737,0.253788014532436,-0.129555167587927,-0.958544262009297,14.5226400985828
149.230143852523,-230.988158283095,-157.516584972506,0.843764687538135,0.284426489639566,-0.455151319953031,13.1950869636216
80.7457693082169,-289.571447611365,-206.128643710596,0.687926702533976,-0.141196866019524,-0.711913124592457,11.6753553449
93.9952185182023,-285.751206506706,-197.938164265885,0.746888395954526,-0.0991238242589502,-0.657519727044562,10.8699679816919
66.8319287091558,-292.933629944899,-213.004715971702,0.628790712782202,-0.185527262551388,-0.755117126258595,11.9930619335621
53.3535388905486,-293.957954456694,-219.765882083561,0.559306717998256,-0.194520960383495,-0.805814861598806,12.6769485466032
105.927427982002,-281.251384502365,-189.606443000668,0.777903713101299,-0.0648635688935012,-0.625026823883271,10.7294227663876
152.283934193606,-219.140095625661,-146.781400958332,0.820365566799191,0.402555958083332,-0.40613918478996,12.5047109479567
117.789221425274,-274.402513946112,-180.365099569495,0.817951892296378,0.00147003085066433,-0.575284747666816,10.7527362541965
38.7276076950973,-295.600760604909,-224.852464887897,0.468751427382843,-0.236378061780595,-0.851115451178861,13.5160664909053
128.557629706457,-266.525104989731,-171.228721117193,0.846105267656255,0.0635874068694659,-0.529209332619856,9.45795499407421
138.203237458925,-258.024782482622,-162.565415260847,0.860325091541178,0.10509033458106,-0.49879530715746,9.84873083528199
24.3585999420243,-295.58448322405,-229.42540171657,0.368701814792421,-0.236088122180187,-0.899066944300705,14.0544979153222
147.414771238303,-247.787860350678,-153.124998389965,0.87577793082401,0.164866951886531,-0.453687011118083,11.2732608776413
9.13959346335261,-294.066019943092,-233.495009936851,0.262996281987766,-0.217009893291562,-0.940074285295687,13.5418668814762
153.740619498037,-236.425024070122,-141.981045076353,0.880656347292015,0.256426486467614,-0.398358952468951,12.1085712624588
-4.44756837054442,-291.172765066791,-234.853321211992,0.18506498902495,-0.15960278549952,-0.969679277234483,16.0679382723144
73.3640243991075,-303.364075499665,-197.885485454697,0.690009961563553,-0.247849159454121,-0.680041945104087,10.9950652579957
86.6138127988178,-299.836330195626,-190.129570264806,0.741759731436837,-0.20259461383955,-0.639333968487483,10.7386710182317
59.7787036918903,-305.83992260273,-205.024206797074,0.629472080282303,-0.28047690255632,-0.724636189599638,11.556874419483
99.4693363469844,-294.818857792779,-182.113331434198,0.787583760803344,-0.15109605948155,-0.597395849105105,10.151469497281
